date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
3/5/2023,161.4541667,112.1375,2102.291667,76.85,32.95833333,87.375,1.618333333,0,0.808333333,175.0416667,122.4583333
3/6/2023,97.96666667,65.6625,806.875,28.70833333,27.22083333,97.54166667,1.72,0,0.627083333,164.2083333,106.0416667
3/7/2023,52.51666667,33.52916667,539.375,24.875,15.6875,85.08333333,1.55375,0,0.4875,123.4166667,76.79166667
3/8/2023,48.71666667,31.075,506.4166667,32.1875,18.02083333,63.625,1.295833333,0,0.664583333,89.45833333,64.45833333
3/9/2023,87.875,58.50833333,970.1666667,54.27083333,24.08333333,48.33333333,1.077916667,0,1.2375,125.8333333,76.625
3/10/2023,68.9875,46.29583333,544.5833333,32.0625,20.35,69.45833333,1.0925,0,1.116666667,144.125,82.83333333
3/11/2023,57.575,36.81666667,483.7916667,30.32083333,16.70833333,57.66666667,1.123333333,0,0.547916667,111.6666667,72.08333333
3/12/2023,81.19583333,54.2125,626.375,29.725,20.25416667,70.875,1.542916667,0.25,0.591666667,127.4166667,77.25
3/13/2023,92.575,64.32083333,877.5833333,27.275,16.2125,56.91666667,1.175416667,5.666666667,0.541666667,143,82.33333333
3/14/2023,126.6083333,87.5,1758.708333,53.2375,36.6125,92.875,1.124166667,1.291666667,1.429166667,168.2083333,111.3333333
3/15/2023,66.2,41.77083333,614.1666667,33.85416667,19.17083333,65.58333333,1.1875,0,0.395833333,144.0833333,87.04166667
3/16/2023,44.36666667,28.40833333,472.5416667,30.70833333,18.9375,61.29166667,0.9625,0,0.745833333,103.4166667,69.375
3/17/2023,34.5875,23.23333333,385.7083333,25.59166667,14.19583333,53,0.96375,0,0.766666667,71.5,47.83333333
3/18/2023,36.77083333,24.31666667,369.7916667,26.79583333,15.4,48.95833333,1.051666667,0,0.666666667,76.91666667,58.33333333
3/19/2023,32.70416667,21.78333333,337,28.47916667,15.35833333,39.04166667,1.03375,0,0.672916667,74.33333333,53.75
3/20/2023,38.41666667,25.92083333,348,25.95,13.52916667,43.20833333,1.099166667,0,0.6,70,45.875
3/21/2023,65.05833333,44.25,564.4166667,37.5375,18.26666667,68.04166667,0.929166667,0,1.095833333,93.875,66.20833333
3/22/2023,77.24583333,53.00416667,742.25,36.7625,16.05833333,96.04166667,0.670833333,0,1.89375,143.2083333,81.75
3/23/2023,83.78333333,56.69583333,779.8333333,42.80833333,20.1125,111.8333333,0.923333333,0.125,1.854166667,151.0833333,81.58333333
3/24/2023,78.67916667,52.05,515.8333333,26.725,18.77916667,83.83333333,1.775416667,0,1.325,151.4166667,87.5
3/25/2023,64.57916667,43.72916667,533.0416667,25.725,11.47083333,58.33333333,1.887083333,0,0.25,133.1666667,79.08333333
3/26/2023,44.66666667,31.08333333,526.375,19.0875,9.041666667,55.91666667,1.455,0,0.445833333,98.08333333,67.45833333
3/27/2023,41.51666667,29.1,486.2916667,17.40416667,8.266666667,52.45833333,1.476666667,0,0.408333333,90.83333333,64.91666667
3/28/2023,61.02083333,42.75416667,562.4166667,23.98333333,14.8875,39.58333333,1.622916667,0,0.2875,101.8333333,68.75
3/29/2023,78.54583333,54.92083333,761.6666667,29.6,15.99583333,35.45833333,2.019583333,0.125,0.477083333,123.5,75.91666667
3/30/2023,83.8375,58.65,923.5416667,38.80416667,19.91666667,32.79166667,2.092083333,0,0.404166667,150.375,85.08333333
3/31/2023,138.5416667,96.5125,1275.125,65.05416667,32.02083333,36.58333333,2.250833333,0,0.335416667,164.5833333,106.5416667
4/1/2023,125.4083333,87.175,1019.916667,62.09583333,34.17083333,28.33333333,2.247916667,0,0.25625,169.375,113.9583333
4/2/2023,55.91666667,37.9875,517.8333333,39.8,15.67916667,38.41666667,2.014166667,0,0.46875,146.25,89.16666667
4/3/2023,58.25833333,39.3375,554.875,32.27916667,16.05416667,86.25,1.25125,0,1.41875,109.25,69.79166667
4/4/2023,69.94166667,47.50833333,632.5833333,35.55833333,18.70833333,100,1.305416667,0,1.283333333,127.5416667,74.29166667
4/5/2023,92.19583333,61.94583333,616.9166667,34.48333333,23.83333333,100.9166667,1.550833333,0.25,1.375,149.875,82.875
4/6/2023,49.3625,33.63333333,416.1666667,19.92083333,15.35833333,64.625,1.39,0,1.025,138.7083333,82.79166667
4/7/2023,64.29583333,44.88333333,516.3333333,25.42916667,18.97083333,55.41666667,2.314583333,0,0.375,92,65.33333333
4/8/2023,113.2416667,78.77916667,496.125,24.625,21.7375,51.875,2.754166667,0.875,0.10625,156.2916667,96.54166667
4/9/2023,125.6625,87.68333333,614.6666667,32.04166667,23.2625,41.75,1.795,0.75,0.247916667,162.7083333,103.6666667
4/10/2023,128.4458333,89,868.4583333,43.52083333,28.7125,52.70833333,2.359166667,0,0.391666667,166.2083333,109.1666667
4/11/2023,96.54166667,66.3,863.375,48.59166667,24.74166667,51.83333333,2.01125,0,0.408333333,165.75,108.2916667
4/12/2023,85.05833333,57.34166667,572.9583333,38.21666667,18.33333333,50.20833333,2.679166667,0.291666667,0.183333333,142.7083333,82.95833333
4/13/2023,58.35,39.475,523.9166667,33.98333333,16.48333333,40.875,2.499166667,0,0.114583333,140.5833333,82.58333333
4/14/2023,61.42916667,41.2,550.6666667,33.97083333,16.46666667,41.08333333,2.451666667,0,0.139583333,110.0416667,71.625
4/15/2023,70.85,49.05416667,840.5,36.47083333,13.55,49.20833333,1.872083333,0,0.677083333,118.125,74.16666667
4/16/2023,129.8041667,90.90416667,1355.833333,62.775,26.19583333,77.625,1.96625,0.458333333,0.639583333,157.9583333,98.16666667
4/17/2023,77.8,53.425,618.25,31.87916667,18.65,68.125,1.985416667,0,0.447916667,159.625,99.04166667
4/18/2023,77.1625,52.70833333,685.625,30.44583333,16.32083333,103.1666667,1.665833333,0,1.085416667,142.2916667,78.91666667
4/19/2023,101.7083333,69.02916667,819.5833333,39.93333333,22.92083333,101.125,1.722916667,0,1.23125,154.2916667,86.625
4/20/2023,108.6291667,73.25416667,842.625,40.14166667,24.30833333,101.2083333,1.955416667,0,0.735416667,159.25,98.29166667
4/21/2023,117.2708333,80.1,810.25,31.275,22.72916667,128.0416667,2.23375,0,1.09375,170.9166667,102.75
4/22/2023,71.90416667,48.42083333,659.6666667,29.33333333,19.3375,97.5,1.842916667,0,1.116666667,156.8333333,92.58333333
4/23/2023,51.21666667,34.4625,538.6666667,27.49583333,16.79166667,81.16666667,1.409166667,0,1.18125,115.3333333,72.25
4/24/2023,40.925,27.72083333,430.9166667,25.2125,13.67083333,50.125,1.654166667,0,0.645833333,94.75,66.58333333
4/25/2023,39.13333333,27.13333333,445.5833333,21.825,7.725,42.91666667,1.0975,0,0.36875,83.29166667,62.16666667
4/26/2023,53.375,37.29583333,741.9583333,43.62916667,20.6,68.91666667,0.895416667,0,1.283333333,86.95833333,63.625
4/27/2023,55.74583333,37.77916667,681.6666667,37.45833333,23.34583333,80.16666667,0.965,0,1.085416667,122.8333333,75.70833333
4/28/2023,27.5375,17.76666667,454.25,22.2375,12.62916667,66.375,0.852916667,0,1.266666667,75.5,50.625
4/29/2023,31.73333333,21.70833333,450.75,23.34583333,12.75833333,58.54166667,0.954583333,0.125,0.560416667,66.70833333,40.66666667
4/30/2023,60.85416667,42.22083333,642.4583333,40.96666667,14.10833333,61.75,0.765833333,5.5,1.50625,81.16666667,58.875
5/1/2023,114.8708333,80.125,1063.458333,55.25416667,30.325,121.7083333,0.908333333,2.833333333,1.770833333,167.7916667,96.91666667
5/2/2023,47.0375,30.75416667,457.125,20.825,18.66666667,86.08333333,0.5975,0.166666667,1.4125,135.2083333,83.08333333
5/3/2023,24.15833333,15.98333333,339.5833333,17.9375,13.94583333,49.5,0.605833333,0,1.527083333,68.5,43.58333333
5/4/2023,36.54583333,24.63333333,346.2083333,16.97916667,14.6,79.70833333,0.566666667,0,2.264583333,70.125,44.70833333
5/5/2023,53.4875,36.65416667,568.4166667,24.74583333,18.47916667,122.125,0.557083333,0,2.58125,125.0416667,68.70833333
5/6/2023,58.09583333,40,671.375,33.8,13.27916667,118.1666667,0.470416667,0,2.602083333,129.0833333,72.25
5/7/2023,43.55,29.08333333,425.9583333,15.75833333,14.41666667,102.875,0.88,0,2.010416667,102.4583333,67.95833333
5/8/2023,40.81666667,28.4625,459.75,19.36666667,11.35416667,63.5,0.75875,0,0.45,89.125,64.20833333
5/9/2023,51.8375,35.625,519.5,23.925,17.20833333,85.45833333,0.954166667,0,0.96875,92.33333333,65.16666667
5/10/2023,44.75,30.13333333,520.8333333,32.22083333,13.9875,67.20833333,0.86125,0,1.097916667,95.33333333,66.58333333
5/11/2023,31.38333333,21.61666667,464.1666667,28.6,9.254166667,48.04166667,0.4925,0,0.458333333,83.54166667,61.41666667
5/12/2023,37.32916667,26.0875,541.4583333,25.5375,7.545833333,59.83333333,0.365416667,0,0.41875,69.95833333,45.58333333
5/13/2023,37.74166667,26.41666667,479,21.1375,7.908333333,71.625,0.25625,0,0.833333333,82.75,62
5/14/2023,64.31666667,45.00416667,927.75,39.675,11.10416667,66.83333333,0.37375,0,1.99375,90.45833333,64.66666667
5/15/2023,112.6208333,78.22083333,1511.75,54.32916667,27.35833333,83.45833333,0.802083333,0,1.072916667,159.5,100.625
5/16/2023,44.775,30.04166667,489.875,26.83333333,14.47083333,91.25,0.594583333,0,2.045833333,126.0833333,75.79166667
5/17/2023,52.06666667,35.5625,609.7083333,33.37083333,16.0875,94.54166667,0.428333333,0.666666667,2.395833333,106.5416667,67.125
5/18/2023,62.49166667,42.98333333,646.8333333,37.40833333,20.99166667,109.2916667,0.470416667,0.625,2.28125,130.2083333,72.375
5/19/2023,121.6166667,83.52916667,780.1666667,22.50416667,25.025,144.75,0.8525,0.375,1.95625,162.875,91.33333333
5/20/2023,74.64166667,50.22083333,564.5833333,19.3625,22.37083333,137.25,0.70625,0.708333333,1.966666667,172,92.95833333
5/21/2023,54.74166667,36.7375,464.3333333,14.19583333,16.875,138.8333333,0.62125,0.666666667,2.114583333,147.2916667,76
5/22/2023,58.55833333,39.78333333,484.8333333,15.60833333,18.43333333,137.5416667,0.547916667,1.291666667,2.295833333,128.4166667,69.79166667
5/23/2023,59.04583333,39.93333333,432.625,12.9125,18.26666667,119.0833333,1.0525,0.541666667,1.0625,118.1666667,73.625
5/24/2023,61.7125,42.02083333,478.5416667,19.80833333,17.34583333,103.25,1.1075,0.25,0.758333333,117.625,74.04166667
5/25/2023,53.9125,36.88333333,459.75,20.4625,15.01666667,110.5416667,0.8725,0,1.539583333,123.4583333,71.58333333
5/26/2023,36.34166667,24.425,477.125,30.16666667,12.88333333,65.625,0.536666667,0,1.097916667,92.20833333,65.45833333
5/27/2023,33.4125,21.98333333,409.2083333,26.17083333,11.425,69.66666667,0.491666667,0,1.625,74.04166667,54.70833333
5/28/2023,36.6125,24.26666667,372.25,27.1,13.8375,55.33333333,0.364583333,0,1.5875,69.5,45.91666667
5/29/2023,48.45416667,32.575,448.5833333,26.40833333,18.00416667,90,0.397916667,0,2.160416667,99.66666667,65.29166667
5/30/2023,39.7,26.75833333,391.6666667,19.05833333,18.7375,94.16666667,0.365,0,2.3375,101.875,64.91666667
5/31/2023,37.69166667,25.57083333,404.7916667,23.37083333,21.32916667,59.875,0.27375,0,2.58125,81.70833333,61.41666667
6/1/2023,39.3,26.97083333,390.8333333,17.7625,15.61666667,85.125,0.399166667,0,2.025,78.75,59.58333333
6/2/2023,50.37916667,34.5875,430.375,13.09166667,14.9625,149.8333333,0.565833333,0,1.80625,129.0416667,68.95833333
6/3/2023,49.7625,33.99583333,460.3333333,17.18333333,18.49166667,128.625,0.635416667,0,1.695833333,127.5,69.125
6/4/2023,61.25416667,42.0625,534.8333333,24.49583333,19.675,94.91666667,0.69,0,1.179166667,107.4166667,69.66666667
6/5/2023,66.8875,46.09166667,516,19.92083333,16.58333333,108.875,0.79375,0,1.55625,127.7083333,75.75
6/6/2023,47.8875,33.275,401.6666667,17.92083333,13.52083333,84.66666667,0.622083333,0,1.385416667,121.4583333,75.33333333
6/7/2023,53.875,37.44583333,425.625,17.74583333,13.975,110.3333333,0.852916667,0,1.591666667,102.875,65.375
6/8/2023,64.375,44.925,495.2083333,20.24583333,14.40416667,106.2083333,0.893333333,0,1.29375,135.75,79.75
6/9/2023,43.50833333,30.45416667,465.5,24.36666667,11.475,91.45833333,0.550416667,0,1.739583333,95.79166667,65.54166667
6/10/2023,84.15833333,58.8375,749.8333333,37.65833333,23.37916667,106.4583333,0.740833333,0.25,1.879166667,132.4166667,76.79166667
6/11/2023,106.9833333,74.74166667,602.0833333,17.58333333,24.24583333,117.2916667,1.055416667,0.125,1.785416667,156.375,93.95833333
6/12/2023,128.675,89.7125,677.6666667,20.475,22.75833333,137.625,1.529583333,0.25,1.075,174.375,107.9583333
6/13/2023,79.80416667,55.71666667,680.625,30.83333333,23.52083333,82.875,0.74375,0,1.127083333,157.9583333,96.58333333
6/14/2023,67.96666667,47.5625,540.125,17.475,15.8,124.125,0.76125,0,1.58125,144.0833333,78.20833333
6/15/2023,71.10833333,49.72916667,618.9583333,21.27916667,17.425,132.5833333,0.697916667,0,1.564583333,152.75,80.95833333
6/16/2023,77.89583333,54.09583333,648.8333333,35.5375,24.42916667,108.1666667,0.628333333,0,1.577083333,156.75,85.54166667
6/17/2023,46.06666667,31.7375,521.25,33.27083333,16.6125,84.625,0.725833333,0.5,1.204166667,113.7083333,70.625
6/18/2023,36.95416667,25.19166667,451.5,32,13.69166667,68.83333333,0.584583333,0.375,1.172916667,86.08333333,63.125
6/19/2023,47.71666667,33.07916667,567.9166667,38.42916667,15.77083333,78.5,0.555416667,0.333333333,1.125,89.66666667,63.5
6/20/2023,58.75,40.90833333,586.9166667,32.91666667,12.43333333,92.33333333,0.73375,0.083333333,1.0625,112.375,69.91666667
6/21/2023,66.59166667,46.22916667,706.6666667,41.15416667,14.44166667,90.25,0.7275,0,1.179166667,134.7083333,77.20833333
6/22/2023,64.73333333,44.84166667,737.875,47.9125,16.28333333,77.20833333,0.684583333,0,1.089583333,122.875,75.125
6/23/2023,53.5375,37.34166667,549.25,34.45833333,12.8125,66.91666667,0.653333333,0,0.88125,116.5833333,73.79166667
6/24/2023,36.25,25.35416667,565.7083333,41.39166667,10.30833333,31.25,0.530833333,0,0.51875,95.04166667,66.5
6/25/2023,43.9625,30.79166667,708.625,43.03333333,11.3125,41.25,0.358333333,0,0.695833333,76.20833333,56
6/26/2023,60.9375,42.60416667,777.9166667,56.05,21.17083333,53.29166667,0.527083333,0,1.175,113.125,72.625
6/27/2023,37.90833333,25.94583333,456.5416667,29.125,14.73333333,43.08333333,0.43125,0,0.8625,96.70833333,67.04166667
6/28/2023,39.22916667,25.9875,373.5,15.46666667,19.93333333,81.66666667,0.491666667,0,1.8,83.125,60.875
6/29/2023,38.98333333,26.22916667,362.7916667,14.9625,22.875,103.5833333,0.414166667,0,2.227083333,102.5416667,62.75
6/30/2023,39.41666667,26.7625,417.2083333,14.12916667,20.9875,120.3333333,0.432916667,0,2.1625,108.4166667,64.375
7/1/2023,44.19583333,30.71666667,420.4166667,14.325,21.35416667,122.7083333,0.45625,0,2.064583333,119.6666667,67
7/2/2023,45.76666667,31.925,412.875,14.57083333,20.5375,113.2916667,0.51875,0.125,2.1875,116.6666667,67.5
7/3/2023,43.77916667,30.54583333,416.5,15.29166667,22.44583333,111,0.446666667,0,2.291666667,118.9166667,68.08333333
7/4/2023,41.34583333,28.83333333,439.4166667,17.425,25.37083333,99,0.410416667,0,2.479166667,105.3333333,65.375
7/5/2023,71.27916667,49.52916667,585.7916667,20.7625,35.27916667,118,0.62375,0,2.25,135.75,74.75
7/6/2023,33.5625,23.12083333,362.2916667,14.90833333,23.9375,105,0.25,0,2.604166667,118.0833333,69.08333333
7/7/2023,34.35,23.49583333,334.7083333,12.85833333,21.52083333,116.1666667,0.27875,0,2.55625,96.33333333,57.375
7/8/2023,35.475,23.875,323.5416667,12.33333333,18.61666667,112.5,0.445,0.25,2.260416667,96.45833333,58.83333333
7/9/2023,45.08333333,30.51666667,432.5416667,15.75,21.86666667,116.5416667,0.522916667,0,2.00625,103.75,62.20833333
7/10/2023,36.375,24.9625,413.125,15.26666667,22.05833333,106.9583333,0.32,0,2.277083333,112.5,67.20833333
7/11/2023,30.96666667,21.6125,374.0416667,14.925,23.12916667,104.5416667,0.267916667,0,2.497916667,94.875,54.5
7/12/2023,34.9375,24.27083333,399.75,16.69166667,24.03333333,100.375,0.272916667,0,2.5375,88.54166667,57
7/13/2023,34.71666667,24.12083333,408.0833333,16.54583333,20.50833333,94.45833333,0.266666667,0,2.758333333,85.45833333,59.45833333
7/14/2023,51.38333333,35.42916667,464.5416667,16.92916667,25.23333333,117.75,0.550416667,0,2.108333333,108.4166667,63.58333333
7/15/2023,46.875,32.65,473.4166667,16.8,23.61666667,96.875,0.685416667,0,1.664583333,104.1666667,69.54166667
7/16/2023,61.01666667,41.67083333,837.0833333,29.95,24.14583333,84.29166667,0.470833333,5.125,2.347916667,104.0416667,68.83333333
7/17/2023,50.45833333,33.8875,666.25,21.32083333,18.0875,92,0.390833333,4.958333333,2.50625,112.5416667,72.375
7/18/2023,40.15,27.54166667,575.5416667,19.67916667,17.77083333,68.79166667,0.254583333,0.375,0.410416667,94.875,66.45833333
7/19/2023,52.84166667,36.4875,511.375,21.075,28.89166667,78.5,0.765416667,0.375,0.879166667,83.125,60.83333333
7/20/2023,51.27916667,35.425,569.1666667,21.96666667,31.2375,87.29166667,0.585416667,0.125,1.310416667,98.75,67.5
7/21/2023,78.54166667,54.30416667,712.8333333,25.97916667,36.275,84.33333333,0.6525,0,1.56875,132.8333333,78.875
7/22/2023,80.21666667,55.40416667,713.9166667,27.42916667,38.225,89.5,0.619166667,0,2.19375,150.6666667,86.41666667
7/23/2023,35.84166667,24.5125,373.375,18.13333333,24.70833333,67.58333333,0.275833333,0,2.51875,103.625,68.625
7/24/2023,33.3125,22.4875,350.1666667,17.22083333,22.5375,64.75,0.304166667,0,2.3625,75.125,54.95833333
7/25/2023,36.29166667,24.72083333,396.625,18.9875,24.4875,66.58333333,0.280833333,0,2.377083333,77.33333333,55.875
7/26/2023,40.48333333,27.58333333,395.4166667,17.8,24.8,87.25,0.320416667,0,2.470833333,95.25,61.625
7/27/2023,58.64166667,40.6875,587.5416667,21.55416667,25.225,101.375,0.68,0,2.214583333,110.8333333,66.79166667
7/28/2023,63.33333333,44.3,596.4166667,16.05,25.27083333,117.2083333,0.919583333,0,1.785416667,136.9583333,79.08333333
7/29/2023,104.7416667,73.33333333,856.1666667,23.975,40.325,144.75,1.190833333,0,1.497916667,160.4583333,83.58333333
7/30/2023,78.45,54.24166667,627.6666667,20.51666667,34.17916667,98.75,0.797083333,0,1.797916667,157.75,95.91666667
7/31/2023,49.175,33.99166667,470.8333333,19.95,24.64166667,68,0.718333333,0,1.045833333,109.9583333,71.41666667
8/1/2023,72.65416667,50.725,625.2083333,24.77083333,39.675,70.25,1.012916667,0,0.772916667,114.8333333,73.125
8/2/2023,69.9625,48.89583333,566,20.47916667,52.03333333,89.5,1,0,1.258333333,147.5833333,84.33333333
8/3/2023,36.53333333,25.47083333,462.5833333,20.10416667,29.55833333,69.16666667,0.435,0,1.170833333,97.45833333,66.5
8/4/2023,50.96666667,35.6625,648.8333333,28.85833333,29.84583333,64.41666667,0.419583333,0,0.772916667,84.95833333,62.70833333
8/5/2023,62.33333333,43.6625,769.7916667,32.04583333,36.77916667,78.20833333,0.58375,0.125,1.09375,129.1666667,77.75
8/6/2023,46.25,32.43333333,610.75,27.54583333,29.57916667,72.79166667,0.39375,0.25,1.629166667,100.625,66.95833333
8/7/2023,40.725,28.67083333,522,23.04166667,25.275,74.95833333,0.382916667,0.208333333,2.091666667,96.625,65.5
8/8/2023,50.25,35.24166667,579.2083333,23.51666667,27.9875,95.375,0.379583333,0.458333333,2.420833333,114.6666667,68.66666667
8/9/2023,48.59166667,34.075,593.6666667,25.38333333,27.01666667,88.41666667,0.329583333,0.5,1.975,105.875,66.33333333
8/10/2023,83.3625,58.42916667,950.7916667,32.55,33.5,85.79166667,0.641666667,0,1.489583333,131.6666667,78.66666667
8/11/2023,79.12083333,55.4875,817.2916667,22.97083333,30.46666667,107.3333333,0.8625,0,1.595833333,157.375,86.95833333
8/12/2023,68.6,48.15833333,603.5833333,18.0125,29.11666667,109.4166667,0.829583333,0.083333333,1.697916667,143.0833333,79.79166667
8/13/2023,98,68.67916667,798.9166667,20.33333333,34.975,136.2916667,0.883333333,0,1.927083333,166.3333333,86.95833333
8/14/2023,84.4125,59.1125,689.2083333,19.42916667,38.85833333,114.0833333,1.020416667,0,1.18125,161.9166667,92.33333333
8/15/2023,68.98333333,48.27083333,610.2083333,18.77916667,34.7,110.125,0.956666667,0,1.075,140.5,80.83333333
8/16/2023,87.75,61.25,728.7916667,21.275,34.40833333,123.0833333,0.829583333,0.5,1.985416667,159.9166667,84.625
8/17/2023,111.1416667,77.6375,942.0833333,27.57083333,40.5875,131.5,0.795833333,0.458333333,1.985416667,174.625,97.375
8/18/2023,81.2625,56.82083333,803.0416667,25.71666667,29.79166667,99.33333333,0.669166667,0.125,1.660416667,154.5833333,90.75
8/19/2023,69.4,48.55416667,716,21.87083333,31.71666667,108.5,0.877916667,0,1.35,144.9166667,83.125
8/20/2023,65.43333333,45.75833333,821.3333333,29.77916667,34.91666667,69,0.825833333,0,0.775,127.75,77.25
8/21/2023,84.66666667,58.65416667,902.25,29.35833333,37.13333333,97.66666667,0.704166667,0,1.9375,150.1666667,86.04166667
8/22/2023,80.90416667,56.35,741.7083333,23.525,35.92083333,117.75,0.726666667,0,2.016666667,159.7083333,83.54166667
8/23/2023,66.45,46.5,610.7916667,20.64583333,31.73333333,108.75,0.809583333,0,1.952083333,147.9583333,79.75
8/24/2023,58.675,40.60833333,463,17.725,28.5875,83.45833333,0.931666667,0,0.94375,122.9166667,75.66666667
8/25/2023,66.65,46.19166667,524.6666667,19.03333333,32.8625,97.58333333,0.74375,0,1.904166667,121,73.375
8/26/2023,86.3,60.1625,738.4583333,22.85,36.29583333,109.4583333,0.839583333,0,1.466666667,154.625,84.95833333
8/27/2023,60.15833333,42.10416667,643.5416667,21.70833333,25.8375,105.375,0.617083333,0.375,1.783333333,148.2083333,80.375
8/28/2023,37.2375,26.14166667,510.0833333,15.78333333,15.4125,81.70833333,0.512916667,0,1.429166667,95.45833333,66.29166667
8/29/2023,31.48333333,22.025,582.4583333,14.29583333,15.025,77.29166667,0.35,0,2.38125,77.66666667,57.29166667
8/30/2023,43.38333333,29.89166667,601.5833333,15.275,15.12916667,82.625,0.401666667,0.375,2.316666667,81.125,58.70833333
8/31/2023,53.89166667,37.49583333,934.875,29.40833333,22.07916667,77.16666667,0.317083333,0,2.43125,92.75,65.25
9/1/2023,59.15833333,41.20833333,1031,32.09583333,23.80833333,79.54166667,0.312083333,0,2.185416667,115,73
9/2/2023,47.92083333,33.325,852.75,27.2625,21.7375,79.20833333,0.237916667,0,2.495833333,105.5,69.875
9/3/2023,47.80833333,32.99166667,628.7083333,22.22083333,19.15,69.58333333,0.32375,0.125,0.68125,102.7083333,69.29166667
9/4/2023,29.05833333,19.96666667,409.375,14.16666667,13.13333333,57.41666667,0.33625,0,1.254166667,72.875,49.54166667
9/5/2023,50.49583333,34.85,713.125,26.2125,23.1,76.83333333,0.470833333,0,2.010416667,80,54.875
9/6/2023,90.19166667,62.47083333,1168.541667,41.375,39.3875,89.625,0.631666667,0,1.897916667,139.7916667,81.54166667
9/7/2023,74.175,51.41666667,886.2916667,27.72916667,29.56666667,94.375,0.76125,0,2.0875,153,89.33333333
9/8/2023,49.90416667,34.82916667,654.0416667,22.05833333,20.675,77.04166667,0.666666667,0,2.002083333,111.375,72
9/9/2023,47.075,32.89583333,562.2916667,18.4125,22.05833333,96.91666667,0.7,0,1.96875,100.4166667,66.95833333
9/10/2023,52.825,36.925,577.4583333,18.31666667,23.62083333,93.08333333,0.667916667,0,1.3,99.54166667,67.95833333
9/11/2023,52.04583333,36.4,617.1666667,20.34166667,23.54166667,89.375,0.679166667,0,1.483333333,95.04166667,66.45833333
9/12/2023,58.4125,40.85833333,662.7916667,22.6625,27.28333333,78.375,0.746666667,0,0.677083333,117.125,73.875
9/13/2023,26.55833333,18.64166667,442.9583333,15.40416667,13.675,53.75,0.33375,0,0.272916667,89.375,62.70833333
9/14/2023,18.825,13.1875,457.4166667,12.59583333,12.975,59.29166667,0.358333333,0,0.64375,58.20833333,33.16666667
9/15/2023,39.13333333,27.37916667,661.4583333,20.72916667,19.27083333,69.79166667,0.374166667,0,0.9875,56.16666667,37.25
9/16/2023,55.30416667,38.59583333,684.1666667,22.05416667,29.62916667,81.29166667,0.515,0,1.4625,104.375,69.41666667
9/17/2023,55.25833333,38.30833333,570.9583333,23.62083333,36.89583333,66.5,0.507916667,0,1.59375,108.875,71.25
9/18/2023,56.67916667,39.28333333,520.1666667,22.19583333,34.17916667,77.33333333,0.62125,0,1.4875,107.375,70.75
9/19/2023,44.00833333,30.40416667,480.5,20.34583333,25.22916667,65.04166667,0.52375,0,1.141666667,101.4166667,68.91666667
9/20/2023,43.06666667,29.10416667,472.0416667,20.575,23.30416667,66.08333333,0.475,0,1.14375,82.33333333,61.75
9/21/2023,40.54583333,27.84166667,478.7083333,21.825,26.725,65.79166667,0.307916667,0,2.0375,87.5,63.54166667
9/22/2023,47.5,32.39166667,518.875,22.26666667,27.47083333,67.45833333,0.315,0,2.045833333,92.79166667,65.08333333
9/23/2023,50.90416667,34.57916667,490.4166667,21.32916667,29.3125,78.29166667,0.384166667,0,1.914583333,97,65.58333333
9/24/2023,57.44166667,38.55416667,547.625,20.9875,32.09166667,85.33333333,0.384583333,0,1.964583333,109.7916667,70.75
9/25/2023,63.225,43.6375,596.5,23.39583333,35.46666667,70.375,0.500833333,0,1.091666667,122.375,75.58333333
9/26/2023,36.3625,25.21666667,416.4583333,17.14166667,20.65416667,49.08333333,0.305,0,0.391666667,99.625,67.95833333
9/27/2023,24.96666667,17.22083333,364.375,17.45,20.26666667,41.16666667,0.265833333,0,0.554166667,63.04166667,37.5
9/28/2023,38.725,26.80416667,533.1666667,23.7375,24.52916667,48.20833333,0.308333333,0,0.870833333,64.875,40.20833333
9/29/2023,56.45833333,38.84583333,588.5833333,23.72083333,35.0625,88,0.68,0,1.154166667,96.04166667,65.66666667
9/30/2023,105.6416667,73.29166667,850.2916667,25.725,46.07083333,107.9166667,0.76125,0,1.704166667,151.7083333,87.20833333
10/1/2023,102.4666667,70.71666667,886.625,28.43333333,45.17916667,86.25,0.57,0,1.7625,161.8333333,102.4166667
10/2/2023,67.30833333,45.60833333,691.4583333,26.1125,32.125,77.75,0.398333333,0,1.770833333,140.125,82.70833333
10/3/2023,79.35833333,53.92916667,764.125,26.09583333,33.8875,86.45833333,0.48625,0,1.735416667,131.125,77.875
10/4/2023,64.37083333,43.8,577.5,21.35,30.7125,92.66666667,0.44125,0,2.033333333,141.3333333,81.5
10/5/2023,61.35416667,41.45833333,634.8333333,23.6875,29.94583333,76.625,0.415,0,1.9,115.8333333,73.16666667
10/6/2023,52.83333333,36.19166667,517.75,20.07083333,33.75,81.125,0.646666667,0,1.683333333,109.125,70.54166667
10/7/2023,47.2625,32.65,554.5416667,13.35416667,22.14166667,73.91666667,0.967916667,0,0.335416667,102.125,69
10/8/2023,19.6875,13.70833333,490.625,10.00833333,12.8875,73.04166667,0.300833333,0,1.960416667,74.91666667,51.95833333
10/9/2023,18.61666667,13.00833333,427.9166667,11.1875,13.2625,65.25,0.172083333,0,1.908333333,52.625,31.33333333
